2626,data,/ietf-schc:schc/rule/entry/field-position
2627,data,/ietf-schc:schc/rule/entry/matching-operator
2628,data,/ietf-schc:schc/rule/entry/matching-operator-value
2629,data,/ietf-schc:schc/rule/entry/matching-operator-value/index
2630,data,/ietf-schc:schc/rule/entry/matching-operator-value/value
2631,data,/ietf-schc:schc/rule/entry/target-value
2632,data,/ietf-schc:schc/rule/entry/target-value/index
2633,data,/ietf-schc:schc/rule/entry/target-value/value
2634,,
2635,,
2636,,
2637,,
2638,,
2639,,
2640,,
2641,,
2642,,
2643,,
2644,,
2645,,
2646,,
2647,,
2648,,
2649,,
2650,,
2651,,
2652,,
2653,,
2654,,
2655,,
2656,,
2657,,
2658,,
2659,,
2660,,
2661,,
2662,,
2663,,
2664,,
2665,,
2666,,
2667,,
2668,,
2669,,
2670,,
2671,,
2672,,
2673,,
2674,,
2675,,
2676,,
2677,,
2678,,
2679,,
2680,,
2681,,
2682,,
2683,,
2684,,
2685,,
2686,,
2687,,
2688,,
2689,,
2690,,
2691,,
2692,,
2693,,
2694,,
2695,,
2696,,
2697,,
2698,,
2699,,
2700,,
2701,,
2702,,
2703,,
2704,,
2705,,
2706,,
2707,,
2708,,
2709,,
2710,,
2711,,
2712,,
2713,,
2714,,
2715,,
2716,,
2717,,
2718,,
2719,,
2720,,
2721,,
2722,,
2723,,
2724,,
2725,,
2726,,
2727,,
2728,,
2729,,
2730,,
2731,,
2732,,
2733,,
2734,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,
2742,,
2743,,
2744,,
2745,,
2746,,
2747,,
2748,,
2749,,
2750,,
2751,,
2752,,
2753,,
2754,,
2755,,
2756,,
2757,,
2758,,
2759,,
2760,,
2761,,
2762,,
2763,,
2764,,
2765,,
2766,,
2767,,
2768,,
2769,,
2770,,
2771,,
2772,,
2773,,
2774,,
2775,,
2776,,
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,,
2787,,
2788,,
2789,,
2790,,
2791,,
2792,,
2793,,
2794,,
2795,,
2796,,
2797,,
2798,,
2799,,
2800,,
2801,,
2802,,
2803,,
2804,,
2805,,
2806,,
2807,,
2808,,
2809,,
2810,,
2811,,
2812,,
2813,,
2814,,
2815,,
2816,,
2817,,
2818,,
2819,,
2820,,
2821,,
2822,,
2823,,
2824,,
2825,,
2826,,
2827,,
2828,,
2829,,
2830,,
2831,,
2832,,
2833,,
2834,,
2835,,
2836,,
2837,,
2838,,
2839,,
2840,,
2841,,
2842,,
2843,,
2844,,
2845,,
2846,,
2847,,
2848,,
2849,,
2850,,
2851,,
2852,,
2853,,
2854,,
2855,,
2856,identity,fid-coap-option
2857,identity,fid-coap-option-accept
2858,identity,fid-coap-option-block1
2859,identity,fid-coap-option-block2
2860,identity,fid-coap-option-content-format
2861,identity,fid-coap-option-etag
2862,identity,fid-coap-option-if-match
2863,identity,fid-coap-option-if-none-match
2864,identity,fid-coap-option-location-path
2865,identity,fid-coap-option-location-query
2866,identity,fid-coap-option-max-age
2867,identity,fid-coap-option-no-response
2868,identity,fid-coap-option-observe
2869,identity,fid-coap-option-oscore-flags
2870,identity,fid-coap-option-oscore-kid
2871,identity,fid-coap-option-oscore-kidctx
2872,identity,fid-coap-option-oscore-piv
2873,identity,fid-coap-option-proxy-scheme
2874,identity,fid-coap-option-proxy-uri
2875,identity,fid-coap-option-size1
2876,identity,fid-coap-option-size2
2877,identity,fid-coap-option-uri-host
2878,identity,fid-coap-option-uri-path
2879,identity,fid-coap-option-uri-port
2880,identity,fid-coap-option-uri-query
2881,identity,ack-behavior-after-all-0
2882,identity,ack-behavior-after-all-1
2883,identity,ack-behavior-base-type
2884,identity,ack-behavior-by-layer2
2885,identity,all-1-data-base-type
2886,identity,all-1-data-no
2887,identity,all-1-data-sender-choice
2888,identity,all-1-data-yes
2889,identity,cda-appiid
2890,identity,cda-base-type
2891,identity,cda-compute
2892,identity,cda-deviid
2893,identity,cda-lsb
2894,identity,cda-mapping-sent
2895,identity,cda-not-sent
2896,identity,cda-value-sent
2897,identity,di-base-type
2898,identity,di-bidirectional
2899,identity,di-down
2900,identity,di-up
2901,identity,fid-base-type
2902,identity,fid-coap-base-type
2903,identity,fid-coap-code
2904,identity,fid-coap-code-class
2905,identity,fid-coap-code-detail
2906,identity,fid-coap-mid
2907,identity,fid-coap-tkl
2908,identity,fid-coap-token
2909,identity,fid-coap-type
2910,identity,fid-coap-version
2911,identity,fid-ipv6-appiid
2912,identity,fid-ipv6-appprefix
2913,identity,fid-ipv6-base-type
2914,identity,fid-ipv6-deviid
2915,identity,fid-ipv6-devprefix
2916,identity,fid-ipv6-flowlabel
2917,identity,fid-ipv6-hoplimit
2918,identity,fid-ipv6-nextheader
2919,identity,fid-ipv6-payload-length
2920,identity,fid-ipv6-trafficclass
2921,identity,fid-ipv6-trafficclass-ds
2922,identity,fid-ipv6-trafficclass-ecn
2923,identity,fid-ipv6-version
2924,identity,fid-oscore-base-type
2925,identity,fid-udp-app-port
2926,identity,fid-udp-base-type
2927,identity,fid-udp-checksum
2928,identity,fid-udp-dev-port
2929,identity,fid-udp-length
2930,identity,fl-base-type
2931,identity,fl-token-length
2932,identity,fl-variable
2933,identity,fragmentation-mode-ack-always
2934,identity,fragmentation-mode-ack-on-error
2935,identity,fragmentation-mode-base-type
2936,identity,fragmentation-mode-no-ack
2937,identity,mo-base-type
2938,identity,mo-equal
2939,identity,mo-ignore
2940,identity,mo-match-mapping
2941,identity,mo-msb
2942,identity,nature-base-type
2943,identity,nature-compression
2944,identity,nature-fragmentation
2945,identity,nature-no-compression
2946,identity,rcs-algorithm-base-type
2947,identity,rcs-crc32
2948,feature,compression
2949,feature,fragmentation
