5152,identity,fid-coap-token
5153,identity,fid-coap-type
5154,identity,fid-coap-version
5155,identity,fid-ipv6-appiid
5156,identity,fid-ipv6-appprefix
5157,identity,fid-ipv6-base-type
5158,identity,fid-ipv6-deviid
5159,identity,fid-ipv6-devprefix
5160,identity,fid-ipv6-flowlabel
5161,identity,fid-ipv6-hoplimit
5162,identity,fid-ipv6-nextheader
5163,identity,fid-ipv6-payload-length
5164,identity,fid-ipv6-trafficclass
5165,identity,fid-ipv6-trafficclass-ds
5166,identity,fid-ipv6-trafficclass-ecn
5167,identity,fid-ipv6-version
5168,identity,fid-oscore-base-type
5169,identity,fid-udp-app-port
5170,identity,fid-udp-base-type
5171,identity,fid-udp-checksum
5172,identity,fid-udp-dev-port
5173,identity,fid-udp-length
5174,identity,fl-base-type
5175,identity,fl-token-length
5176,identity,fl-variable
5177,identity,fragmentation-mode-ack-always
5178,identity,fragmentation-mode-ack-on-error
5179,identity,fragmentation-mode-base-type
5180,identity,fragmentation-mode-no-ack
5181,identity,mo-base-type
5182,identity,mo-equal
5183,identity,mo-ignore
5184,identity,mo-match-mapping
5185,identity,mo-msb
5186,identity,nature-base-type
5187,identity,nature-compression
5188,identity,nature-fragmentation
5189,identity,nature-no-compression
5190,identity,rcs-algorithm-base-type
5191,identity,rcs-crc32
5192,identity,space-id-base-type
5193,identity,space-id-coap
5194,,
5195,,
5196,,
5197,,
5198,,
5199,,
5200,,
5201,,
5202,,
5203,,
5204,,
5205,,
5206,,
5207,,
5208,,
5209,,
5210,,
5211,,
5212,,
5213,,
5214,,
5215,,
5216,,
5217,,
5218,,
5219,,
5220,,
5221,,
5222,,
5223,,
5224,,
5225,,
5226,,
5227,,
5228,,
5229,,
5230,,
5231,,
5232,,
5233,,
5234,,
5235,,
5236,,
5237,,
5238,,
5239,,
5240,,
5241,,
5242,,
5243,,
5244,,
5245,,
5246,,
5247,,
5248,,
5249,,
